Year,Month,Facility Reference Number,Licence Holder,Site Common Name,Latitude,Longitude,Aquaculture Management Unit,Sample Type,Incident Date,Number of Pens Sampled,Average L. salmonis motiles per fish,Average L. salmonis females per fish,Average chalimus per fish,Average caligus per fish,Comments,Year Class
2021,April,141,MOWI Canada West,Port Elizabeth,50.67099,-126.47653,Broughton Archipelago,Routine monitoring,2021-04-20,2,1.5,0.1,2.675,0.425,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,April,141,MOWI Canada West,Port Elizabeth,50.67099,-126.47653,Broughton Archipelago,Pre-treatment,2021-04-24,10,0.78,0.21,0.665,0.325,In-feed treatment,1
2021,April,1059,MOWI Canada West,Sargeaunt Pass,50.67346,-126.18595,Broughton Archipelago,Routine monitoring,2021-04-30,2,0.025,0,0.025,0.025,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,April,1059,MOWI Canada West,Sargeaunt Pass,50.67346,-126.18595,Broughton Archipelago,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Count(s) not required (<4 pens),1
2021,April,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,Routine monitoring,2021-04-03,8,0.9563,0.5188,0,0,n/a,1
2021,April,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,Routine monitoring,2021-04-11,3,1.2,0.75,0,0.2,n/a,2
2021,April,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,Routine monitoring,2021-04-18,3,0.7667,0.45,0.1333,0.0333,n/a,2
2021,April,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,Pre-treatment,2021-04-19,8,1.0125,0.5063,0.2188,0.0063,Mechanical removal treatment,2
2021,April,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,Post mechanical removal or bath treatment,2021-04-20,8,0.15,0.0688,0,0,n/a,2
2021,April,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2021-04-05,3,0.5833,0.3333,0.0167,0.0167,n/a,2
2021,April,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2021-04-11,3,0.5167,0.3167,0.2,0,n/a,2
2021,April,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2021-04-13,3,0.3167,0.15,0.1167,0.0333,n/a,2
2021,April,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2021-04-18,3,0.3,0.1833,0.0667,0.0833,n/a,2
2021,April,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2021-04-25,3,0.4333,0.2833,0.15,0.0833,n/a,2
2021,April,465,MOWI Canada West,Swanson,50.61871,-126.70473,Broughton Archipelago,Routine monitoring,2021-04-06,2,0.9,0.1,3.35,0.1,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,April,465,MOWI Canada West,Swanson,50.61871,-126.70473,Broughton Archipelago,Routine monitoring,2021-04-12,3,0.3833,0,2.6167,0.6,n/a,1
2021,April,465,MOWI Canada West,Swanson,50.61871,-126.70473,Broughton Archipelago,Routine monitoring,2021-04-20,2,0.625,0.25,2.525,0.525,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,April,465,MOWI Canada West,Swanson,50.61871,-126.70473,Broughton Archipelago,Routine monitoring,2021-04-27,3,0.3,0,1.3833,0.0667,n/a,1
2021,April,7273,Grieg Seafood BC,Tsa-ya,50.6133,-126.33073,Broughton Archipelago,Pre-treatment,2021-04-02,12,0.9292,0.5583,0,0.0208,Medicinal bath treatment,2
2021,April,7273,Grieg Seafood BC,Tsa-ya,50.6133,-126.33073,Broughton Archipelago,Post mechanical removal or bath treatment,2021-04-09,7,0.1071,0.0743,0.0043,0.0086,n/a,2
2021,April,7273,Grieg Seafood BC,Tsa-ya,50.6133,-126.33073,Broughton Archipelago,Routine monitoring,2021-04-24,3,0.35,0.1167,0.2167,0.05,n/a,2
2021,April,7273,Grieg Seafood BC,Tsa-ya,50.6133,-126.33073,Broughton Archipelago,Routine monitoring,2021-04-28,3,0.2667,0.0833,0.05,0.05,n/a,2
2021,April,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,Routine monitoring,2021-04-01,3,0.6,0.35,0,0.0167,n/a,1
2021,April,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,Pre-treatment,2021-04-10,12,1.0667,0.4708,0.0292,0.1625,Medicinal bath treatment,1
2021,April,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,Post mechanical removal or bath treatment,2021-04-16,8,0.0888,0.0588,0.0063,0.0038,n/a,1
2021,April,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,Routine monitoring,2021-04-30,3,0.1833,0.0833,0,0.1833,n/a,1
2021,April,1335,Cermaq Canada,Wehlis Bay,50.8641,-126.92374,Broughton Archipelago,Routine monitoring,2021-04-04,8,1.1938,0.75,0,0.0188,n/a,2
2021,April,1335,Cermaq Canada,Wehlis Bay,50.8641,-126.92374,Broughton Archipelago,Pre-treatment,2021-04-11,8,1.1,0.59,0.04,0.01,n/a,2
2021,April,1335,Cermaq Canada,Wehlis Bay,50.8641,-126.92374,Broughton Archipelago,Post mechanical removal or bath treatment,2021-04-15,7,0.41,0.27,0.05,0.01,n/a,2
2021,April,1335,Cermaq Canada,Wehlis Bay,50.8641,-126.92374,Broughton Archipelago,Routine monitoring,2021-04-25,3,0.7333,0.3833,0.1833,0.0333,n/a,2
2021,April,820,MOWI Canada West,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,Routine monitoring,2021-04-02,3,0.2167,0.1,0,0.0333,n/a,1
2021,April,820,MOWI Canada West,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,Routine monitoring,2021-04-07,2,0.375,0.125,0.025,0.025,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,April,820,MOWI Canada West,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,Routine monitoring,2021-04-16,3,0.6167,0.3333,0.0167,0.0667,n/a,1
2021,April,820,MOWI Canada West,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,Routine monitoring,2021-04-22,2,0.775,0.4,0.15,0.125,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,April,820,MOWI Canada West,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,Routine monitoring,2021-04-29,3,0.6,0.3333,0.4833,0.0833,n/a,1
2021,April,7713,MOWI Canada West,Cougar,52.71993,-128.57432,Central Coast,Routine monitoring,2021-04-27,3,0.0333,0,4.3333,0.5833,n/a,1
2021,April,7713,MOWI Canada West,Cougar,52.71993,-128.57432,Central Coast,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Count(s) not required (<4 pens),1
2021,April,1691,MOWI Canada West,Kid Bay,52.80108,-128.40431,Central Coast,Routine monitoring,2021-04-03,3,1.3333,0.3667,3.2333,1.6833,n/a,1
2021,April,1691,MOWI Canada West,Kid Bay,52.80108,-128.40431,Central Coast,Routine monitoring,2021-04-05,3,2.1333,0.5167,1.8667,1.5333,n/a,1
2021,April,1691,MOWI Canada West,Kid Bay,52.80108,-128.40431,Central Coast,Routine monitoring,2021-04-16,3,2.5667,0.4667,2.9,1.1833,n/a,1
2021,April,1691,MOWI Canada West,Kid Bay,52.80108,-128.40431,Central Coast,Routine monitoring,2021-04-22,3,2,0.5667,3.2333,0.5667,n/a,1
2021,April,1691,MOWI Canada West,Kid Bay,52.80108,-128.40431,Central Coast,Routine monitoring,2021-04-27,3,2.0333,0.8667,2.55,0.5667,n/a,1
2021,April,1895,MOWI Canada West,Sheep Passage,52.79609,-128.31093,Central Coast,Routine monitoring,2021-04-01,3,1.7833,0.4,2.3167,0.65,n/a,2
2021,April,1895,MOWI Canada West,Sheep Passage,52.79609,-128.31093,Central Coast,Routine monitoring,2021-04-05,3,2.2,0.3667,2.5833,0.45,n/a,2
2021,April,1895,MOWI Canada West,Sheep Passage,52.79609,-128.31093,Central Coast,Routine monitoring,2021-04-14,3,2.3667,0.7,2.5167,0.5667,n/a,2
2021,April,1895,MOWI Canada West,Sheep Passage,52.79609,-128.31093,Central Coast,Routine monitoring,2021-04-21,3,1.9167,0.6,3.1167,0.35,n/a,2
2021,April,1895,MOWI Canada West,Sheep Passage,52.79609,-128.31093,Central Coast,Threshold exceedance,2021-04-30,7,3.2857,1.4929,1.1357,0.4143,Management action planned (Non-medicinal bath treatment),1
2021,April,227,Cermaq Canada,Bawden,49.30905,-126.00742,Clayoquot Sound,Routine monitoring,2021-04-04,3,0.0667,0.0167,0.05,0.2333,n/a,1
2021,April,227,Cermaq Canada,Bawden,49.30905,-126.00742,Clayoquot Sound,Routine monitoring,2021-04-12,4,0.25,0.1125,2.825,0.9125,n/a,1
2021,April,227,Cermaq Canada,Bawden,49.30905,-126.00742,Clayoquot Sound,Routine monitoring,2021-04-18,3,0.1,0.0167,2.3667,1.8,n/a,1
2021,April,227,Cermaq Canada,Bawden,49.30905,-126.00742,Clayoquot Sound,Routine monitoring,2021-04-25,3,0.45,0.05,1.5,1.1833,n/a,1
2021,April,234,Cermaq Canada,Dixon Bay,49.405,-126.15055,Clayoquot Sound,Routine monitoring,2021-04-04,3,0.1,0,0.5333,1.2167,n/a,1
2021,April,234,Cermaq Canada,Dixon Bay,49.405,-126.15055,Clayoquot Sound,Routine monitoring,2021-04-11,3,0,0,0.8833,0.65,n/a,1
2021,April,234,Cermaq Canada,Dixon Bay,49.405,-126.15055,Clayoquot Sound,Routine monitoring,2021-04-18,3,0.1833,0,2.2,2.5833,n/a,1
2021,April,234,Cermaq Canada,Dixon Bay,49.405,-126.15055,Clayoquot Sound,Routine monitoring,2021-04-25,3,0.1333,0.0167,1.5,2.9667,n/a,1
2021,April,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,Routine monitoring,2021-04-04,3,0.8333,0.25,0.3833,0.1333,n/a,2
2021,April,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,Routine monitoring,2021-04-11,3,0.9333,0.5167,0.1333,0,n/a,2
2021,April,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,Routine monitoring,2021-04-19,2,1.525,0.3,0.725,0.05,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2021,April,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,Routine monitoring,2021-04-29,3,1.1833,0.7,0.5833,0,n/a,2
2021,April,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,Pre-treatment,2021-04-30,5,3.02,0.95,1.18,0.16,Mechanical removal treatment,2
2021,April,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,Post mechanical removal or bath treatment,2021-05-01,5,0.39,0.2,0.1,0,n/a,2
2021,April,1291,Cermaq Canada,McIntyre Lake,49.30557,-125.81583,Clayoquot Sound,Routine monitoring,2021-04-01,3,2.1,0.45,0.3,0.0167,n/a,2
2021,April,1291,Cermaq Canada,McIntyre Lake,49.30557,-125.81583,Clayoquot Sound,Routine monitoring,2021-04-04,3,0.9,0.3833,0.3833,0.2,n/a,2
2021,April,1291,Cermaq Canada,McIntyre Lake,49.30557,-125.81583,Clayoquot Sound,Routine monitoring,2021-04-11,3,0.85,0.3833,0.5167,0.0667,n/a,2
2021,April,1291,Cermaq Canada,McIntyre Lake,49.30557,-125.81583,Clayoquot Sound,Routine monitoring,2021-04-18,3,0.7833,0.3333,0.4167,0.2833,n/a,2
2021,April,1507,Cermaq Canada,Millar Channel,49.37622,-126.09003,Clayoquot Sound,Routine monitoring,2021-04-07,2,0.425,0.3,16.825,1.05,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,April,1507,Cermaq Canada,Millar Channel,49.37622,-126.09003,Clayoquot Sound,Routine monitoring,2021-04-12,2,0.45,0.275,4.7,0.475,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,April,1507,Cermaq Canada,Millar Channel,49.37622,-126.09003,Clayoquot Sound,Routine monitoring,2021-04-22,2,0.7,0.325,3.05,0.85,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,April,1507,Cermaq Canada,Millar Channel,49.37622,-126.09003,Clayoquot Sound,Routine monitoring,2021-04-26,3,0.3333,0.1167,0.1333,0.1333,n/a,1
2021,April,543,Cermaq Canada,Mussel Rock,49.25925,-125.86762,Clayoquot Sound,Routine monitoring,2021-04-18,3,0,0,0,0.0167,n/a,1
2021,April,543,Cermaq Canada,Mussel Rock,49.25925,-125.86762,Clayoquot Sound,Routine monitoring,2021-04-25,3,0.3333,0,0.65,0.3,n/a,1
2021,April,526,Cermaq Canada,Rant Point,49.2567,-125.84153,Clayoquot Sound,Routine monitoring,2021-04-04,3,0.6,0.5667,3.2333,0.5667,n/a,1
2021,April,526,Cermaq Canada,Rant Point,49.2567,-125.84153,Clayoquot Sound,Routine monitoring,2021-04-12,3,0.5667,0.0333,5.75,3.4,n/a,1
2021,April,526,Cermaq Canada,Rant Point,49.2567,-125.84153,Clayoquot Sound,Routine monitoring,2021-04-18,3,1.5667,0.45,5.15,1.25,n/a,1
2021,April,526,Cermaq Canada,Rant Point,49.2567,-125.84153,Clayoquot Sound,Pre-treatment,2021-04-23,10,1.99,0.705,8.36,3.45,Mechanical removal treatment,1
2021,April,526,Cermaq Canada,Rant Point,49.2567,-125.84153,Clayoquot Sound,Post mechanical removal or bath treatment,2021-04-24,10,0.48,0.055,10.06,0.33,n/a,1
2021,April,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,Clayoquot Sound,Routine monitoring,2021-04-04,3,0.2,0.0833,0.3333,0.3333,n/a,1
2021,April,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,Clayoquot Sound,Routine monitoring,2021-04-11,3,0.5167,0.25,0,0.5833,n/a,1
2021,April,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,Clayoquot Sound,Routine monitoring,2021-04-18,3,0.45,0.2,0.15,1.7,n/a,1
2021,April,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,Clayoquot Sound,Routine monitoring,2021-04-25,3,0.4167,0.1667,0.0167,0.3,n/a,1
2021,April,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,Clayoquot Sound,Routine monitoring,2021-04-05,3,0.0333,0,1.55,0.0833,n/a,1
2021,April,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,Clayoquot Sound,Routine monitoring,2021-04-11,3,0.2,0,8.7333,0.8,n/a,1
2021,April,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,Clayoquot Sound,Routine monitoring,2021-04-18,3,0.2,0.0167,15.1333,1.3667,n/a,1
2021,April,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,Clayoquot Sound,Routine monitoring,2021-04-26,3,2.4833,0.9,27.95,2.5,n/a,1
2021,April,1472,Cermaq Canada,West Side,49.27928,-125.83065,Clayoquot Sound,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Count(s) not required (harvesting),2
2021,April,1300,MOWI Canada West,Althorpe,50.47531,-125.80975,Discovery Islands,Routine monitoring,2021-04-05,2,0.275,0.05,0.175,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,April,1300,MOWI Canada West,Althorpe,50.47531,-125.80975,Discovery Islands,Routine monitoring,2021-04-12,3,0.55,0.1667,0.1333,0.3167,n/a,1
2021,April,1300,MOWI Canada West,Althorpe,50.47531,-125.80975,Discovery Islands,Routine monitoring,2021-04-19,2,0.475,0.1,0,0.075,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,April,1300,MOWI Canada West,Althorpe,50.47531,-125.80975,Discovery Islands,Routine monitoring,2021-04-26,3,0.5667,0.15,0.1,0.1333,n/a,1
2021,April,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Islands,Routine monitoring,2021-04-06,3,0.6833,0.2667,2.7167,0.3167,n/a,2
2021,April,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Islands,Routine monitoring,2021-04-11,3,1.0333,0.15,2,1.2,n/a,2
2021,April,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Islands,Routine monitoring,2021-04-21,2,1.7,0.55,5.25,1.35,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2021,April,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Islands,Routine monitoring,2021-04-25,3,1.55,0.5167,3.6,1.1333,n/a,2
2021,April,1581,MOWI Canada West,Hardwicke,50.41339,-125.76974,Discovery Islands,Routine monitoring,2021-04-08,2,0.325,0.2,0.05,0.05,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2021,April,1581,MOWI Canada West,Hardwicke,50.41339,-125.76974,Discovery Islands,Routine monitoring,2021-04-14,3,0.4,0.2167,0.45,0.1,n/a,2
2021,April,1581,MOWI Canada West,Hardwicke,50.41339,-125.76974,Discovery Islands,Routine monitoring,2021-04-21,2,0.25,0.075,0.8,0.125,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2021,April,1581,MOWI Canada West,Hardwicke,50.41339,-125.76974,Discovery Islands,Routine monitoring,2021-04-29,3,0.5,0.2,4.1833,0.4833,n/a,2
2021,April,304,Cermaq Canada,Raza Island,50.32159,-125.00882,Discovery Islands,Routine monitoring,2021-04-04,3,2.2833,1.25,0,0.0333,n/a,2
2021,April,304,Cermaq Canada,Raza Island,50.32159,-125.00882,Discovery Islands,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Count(s) not required (harvesting),2
2021,April,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,Discovery Islands,Routine monitoring,2021-04-01,9,0.4611,0.2444,0.0167,0.1333,n/a,2
2021,April,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,Discovery Islands,Routine monitoring,2021-04-20,3,0.8667,0.1667,1.15,0.6333,n/a,2
2021,April,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Routine monitoring,2021-04-03,3,1.0333,0.4333,0.0167,0,n/a,2
2021,April,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Routine monitoring,2021-04-05,6,0.95,0.4417,0,0,n/a,2
2021,April,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Routine monitoring,2021-04-14,3,0.8333,0.3333,0,0,n/a,2
2021,April,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Routine monitoring,2021-04-24,3,1.6833,0.95,0.05,0,n/a,2
2021,April,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Threshold exceedance; Pre-treatment,2021-04-30,5,3.07,1.29,0.02,0,Medicinal bath treatment,2
2021,April,1862,Grieg Seafood BC,Hecate,49.86799,-126.7573,Esperanza Inlet,Routine monitoring,2021-04-09,3,0.3667,0.2833,0.0167,0,n/a,2
2021,April,1862,Grieg Seafood BC,Hecate,49.86799,-126.7573,Esperanza Inlet,Routine monitoring,2021-04-17,3,1.1333,0.6833,0.0833,0.05,n/a,2
2021,April,1862,Grieg Seafood BC,Hecate,49.86799,-126.7573,Esperanza Inlet,Routine monitoring,2021-04-25,3,0.8333,0.2833,0.0667,0,n/a,2
2021,April,1079,Grieg Seafood BC,Steamer,49.88761,-126.79088,Esperanza Inlet,Routine monitoring,2021-04-03,3,0.1667,0.1333,0,0,n/a,2
2021,April,1079,Grieg Seafood BC,Steamer,49.88761,-126.79088,Esperanza Inlet,Routine monitoring,2021-04-09,3,0.2333,0.1833,0,0.0167,n/a,2
2021,April,1079,Grieg Seafood BC,Steamer,49.88761,-126.79088,Esperanza Inlet,Routine monitoring,2021-04-17,3,0.3,0.3,0,0,n/a,2
2021,April,1079,Grieg Seafood BC,Steamer,49.88761,-126.79088,Esperanza Inlet,Routine monitoring,2021-04-23,3,0.2167,0.1333,0,0,n/a,2
2021,April,1079,Grieg Seafood BC,Steamer,49.88761,-126.79088,Esperanza Inlet,Routine monitoring,2021-04-30,3,0.2833,0.2,0,0,n/a,2
2021,April,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Routine monitoring,2021-04-05,3,0.2833,0,0.0167,2.2333,n/a,1
2021,April,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Routine monitoring,2021-04-12,3,0.1833,0.05,0.2333,1.2,n/a,1
2021,April,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Routine monitoring,2021-04-19,3,0.15,0.05,0,2.6333,n/a,1
2021,April,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Routine monitoring,2021-04-26,3,0.0667,0.0167,0.0333,0.3333,n/a,1
2021,April,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Routine monitoring,2021-04-03,2,0,0,0.025,0.475,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2021,April,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Routine monitoring,2021-04-10,3,0.0833,0,0,0.3,n/a,1
2021,April,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Routine monitoring,2021-04-18,3,0.0333,0,0,0.25,n/a,1
2021,April,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Routine monitoring,2021-04-24,3,0.0167,0.0167,0,0.6,n/a,1
2021,April,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Routine monitoring,2021-04-05,3,0.05,0.05,0,0.15,n/a,1
2021,April,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Routine monitoring,2021-04-12,3,0.1167,0,0.0833,0.3833,n/a,1
2021,April,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Routine monitoring,2021-04-19,3,0.1167,0.0167,0.1167,0.6667,n/a,1
2021,April,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Routine monitoring,2021-04-25,3,0.0167,0,0.1333,0.4833,n/a,1
